label,accession,type,start,end,notes
2'-O-methyltransferase nsp16,P0DTD1,1,1,1,1
3C-like proteinase nsp5,P0DTC1,1,1,1,1
3C-like proteinase nsp5,P0DTD1,1,1,1,1
5r7y,P0DTD1,2,2,2,2
5r7y,PRO_0000449623,2,2,2,2
5r7z,P0DTD1,2,2,2,2
5r7z,PRO_0000449623,2,2,2,2
5r80,P0DTD1,2,2,2,2
5r80,PRO_0000449623,2,2,2,2
5r81,P0DTD1,2,2,2,2
5r81,PRO_0000449623,2,2,2,2
5r82,P0DTD1,2,2,2,2
5r82,PRO_0000449623,2,2,2,2
5r83,P0DTD1,2,2,2,2
5r83,PRO_0000449623,2,2,2,2
5r84,P0DTD1,2,2,2,2
5r84,PRO_0000449623,2,2,2,2
5r8t,P0DTD1,2,2,2,2
5r8t,PRO_0000449623,2,2,2,2
5re4,P0DTD1,2,2,2,2
5re4,PRO_0000449623,2,2,2,2
5re5,P0DTD1,2,2,2,2
5re5,PRO_0000449623,2,2,2,2
5re6,P0DTD1,2,2,2,2
5re6,PRO_0000449623,2,2,2,2
5re7,P0DTD1,2,2,2,2
5re7,PRO_0000449623,2,2,2,2
5re8,P0DTD1,2,2,2,2
5re8,PRO_0000449623,2,2,2,2
5re9,P0DTD1,2,2,2,2
5re9,PRO_0000449623,2,2,2,2
5rea,P0DTD1,2,2,2,2
5rea,PRO_0000449623,2,2,2,2
5reb,P0DTD1,2,2,2,2
5reb,PRO_0000449623,2,2,2,2
5rec,P0DTD1,2,2,2,2
5rec,PRO_0000449623,2,2,2,2
5red,P0DTD1,2,2,2,2
5red,PRO_0000449623,2,2,2,2
5ree,P0DTD1,2,2,2,2
5ree,PRO_0000449623,2,2,2,2
5ref,P0DTD1,2,2,2,2
5ref,PRO_0000449623,2,2,2,2
5reg,P0DTD1,2,2,2,2
5reg,PRO_0000449623,2,2,2,2
5reh,P0DTD1,2,2,2,2
5reh,PRO_0000449623,2,2,2,2
5rei,P0DTD1,2,2,2,2
5rei,PRO_0000449623,2,2,2,2
5rej,P0DTD1,2,2,2,2
5rej,PRO_0000449623,2,2,2,2
5rek,P0DTD1,2,2,2,2
5rek,PRO_0000449623,2,2,2,2
5rel,P0DTD1,2,2,2,2
5rel,PRO_0000449623,2,2,2,2
5rem,P0DTD1,2,2,2,2
5rem,PRO_0000449623,2,2,2,2
5ren,P0DTD1,2,2,2,2
5ren,PRO_0000449623,2,2,2,2
5reo,P0DTD1,2,2,2,2
5reo,PRO_0000449623,2,2,2,2
5rep,P0DTD1,2,2,2,2
5rep,PRO_0000449623,2,2,2,2
5rer,P0DTD1,2,2,2,2
5rer,PRO_0000449623,2,2,2,2
5res,P0DTD1,2,2,2,2
5res,PRO_0000449623,2,2,2,2
5ret,P0DTD1,2,2,2,2
5ret,PRO_0000449623,2,2,2,2
5reu,P0DTD1,2,2,2,2
5reu,PRO_0000449623,2,2,2,2
5rev,P0DTD1,2,2,2,2
5rev,PRO_0000449623,2,2,2,2
5rew,P0DTD1,2,2,2,2
5rew,PRO_0000449623,2,2,2,2
5rex,P0DTD1,2,2,2,2
5rex,PRO_0000449623,2,2,2,2
5rey,P0DTD1,2,2,2,2
5rey,PRO_0000449623,2,2,2,2
5rez,P0DTD1,2,2,2,2
5rez,PRO_0000449623,2,2,2,2
5rf0,P0DTD1,2,2,2,2
5rf0,PRO_0000449623,2,2,2,2
5rf1,P0DTD1,2,2,2,2
5rf1,PRO_0000449623,2,2,2,2
5rf2,P0DTD1,2,2,2,2
5rf2,PRO_0000449623,2,2,2,2
5rf3,P0DTD1,2,2,2,2
5rf3,PRO_0000449623,2,2,2,2
5rf4,P0DTD1,2,2,2,2
5rf4,PRO_0000449623,2,2,2,2
5rf5,P0DTD1,2,2,2,2
5rf5,PRO_0000449623,2,2,2,2
5rf6,P0DTD1,2,2,2,2
5rf6,PRO_0000449623,2,2,2,2
5rf7,P0DTD1,2,2,2,2
5rf7,PRO_0000449623,2,2,2,2
5rf8,P0DTD1,2,2,2,2
5rf8,PRO_0000449623,2,2,2,2
5rf9,P0DTD1,2,2,2,2
5rf9,PRO_0000449623,2,2,2,2
5rfa,P0DTD1,2,2,2,2
5rfa,PRO_0000449623,2,2,2,2
5rfb,P0DTD1,2,2,2,2
5rfb,PRO_0000449623,2,2,2,2
5rfc,P0DTD1,2,2,2,2
5rfc,PRO_0000449623,2,2,2,2
5rfd,P0DTD1,2,2,2,2
5rfd,PRO_0000449623,2,2,2,2
5rfe,P0DTD1,2,2,2,2
5rfe,PRO_0000449623,2,2,2,2
5rff,P0DTD1,2,2,2,2
5rff,PRO_0000449623,2,2,2,2
5rfg,P0DTD1,2,2,2,2
5rfg,PRO_0000449623,2,2,2,2
5rfh,P0DTD1,2,2,2,2
5rfh,PRO_0000449623,2,2,2,2
5rfi,P0DTD1,2,2,2,2
5rfi,PRO_0000449623,2,2,2,2
5rfj,P0DTD1,2,2,2,2
5rfj,PRO_0000449623,2,2,2,2
5rfk,P0DTD1,2,2,2,2
5rfk,PRO_0000449623,2,2,2,2
5rfl,P0DTD1,2,2,2,2
5rfl,PRO_0000449623,2,2,2,2
5rfm,P0DTD1,2,2,2,2
5rfm,PRO_0000449623,2,2,2,2
5rfn,P0DTD1,2,2,2,2
5rfn,PRO_0000449623,2,2,2,2
5rfo,P0DTD1,2,2,2,2
5rfo,PRO_0000449623,2,2,2,2
5rfp,P0DTD1,2,2,2,2
5rfp,PRO_0000449623,2,2,2,2
5rfq,P0DTD1,2,2,2,2
5rfq,PRO_0000449623,2,2,2,2
5rfr,P0DTD1,2,2,2,2
5rfr,PRO_0000449623,2,2,2,2
5rfs,P0DTD1,2,2,2,2
5rfs,PRO_0000449623,2,2,2,2
5rft,P0DTD1,2,2,2,2
5rft,PRO_0000449623,2,2,2,2
5rfu,P0DTD1,2,2,2,2
5rfu,PRO_0000449623,2,2,2,2
5rfv,P0DTD1,2,2,2,2
5rfv,PRO_0000449623,2,2,2,2
5rfw,P0DTD1,2,2,2,2
5rfw,PRO_0000449623,2,2,2,2
5rfx,P0DTD1,2,2,2,2
5rfx,PRO_0000449623,2,2,2,2
5rfy,P0DTD1,2,2,2,2
5rfy,PRO_0000449623,2,2,2,2
5rfz,P0DTD1,2,2,2,2
5rfz,PRO_0000449623,2,2,2,2
5rg0,P0DTD1,2,2,2,2
5rg0,PRO_0000449623,2,2,2,2
5rg1,P0DTD1,2,2,2,2
5rg1,PRO_0000449623,2,2,2,2
5rg2,P0DTD1,2,2,2,2
5rg2,PRO_0000449623,2,2,2,2
5rg3,P0DTD1,2,2,2,2
5rg3,PRO_0000449623,2,2,2,2
5rgg,P0DTD1,2,2,2,2
5rgg,PRO_0000449623,2,2,2,2
5rgh,P0DTD1,2,2,2,2
5rgh,PRO_0000449623,2,2,2,2
5rgi,P0DTD1,2,2,2,2
5rgi,PRO_0000449623,2,2,2,2
5rgj,P0DTD1,2,2,2,2
5rgj,PRO_0000449623,2,2,2,2
5rgk,P0DTD1,2,2,2,2
5rgk,PRO_0000449623,2,2,2,2
5rgl,P0DTD1,2,2,2,2
5rgl,PRO_0000449623,2,2,2,2
5rgm,P0DTD1,2,2,2,2
5rgm,PRO_0000449623,2,2,2,2
5rgn,P0DTD1,2,2,2,2
5rgn,PRO_0000449623,2,2,2,2
5rgo,P0DTD1,2,2,2,2
5rgo,PRO_0000449623,2,2,2,2
5rgp,P0DTD1,2,2,2,2
5rgp,PRO_0000449623,2,2,2,2
5rgq,P0DTD1,2,2,2,2
5rgq,PRO_0000449623,2,2,2,2
5rgr,P0DTD1,2,2,2,2
5rgr,PRO_0000449623,2,2,2,2
5rgs,P0DTD1,2,2,2,2
5rgs,PRO_0000449623,2,2,2,2
5rgt,P0DTD1,2,2,2,2
5rgt,PRO_0000449623,2,2,2,2
5rgu,P0DTD1,2,2,2,2
5rgu,PRO_0000449623,2,2,2,2
5rgv,P0DTD1,2,2,2,2
5rgv,PRO_0000449623,2,2,2,2
5rgw,P0DTD1,2,2,2,2
5rgw,PRO_0000449623,2,2,2,2
5rgx,P0DTD1,2,2,2,2
5rgx,PRO_0000449623,2,2,2,2
5rgy,P0DTD1,2,2,2,2
5rgy,PRO_0000449623,2,2,2,2
5rgz,P0DTD1,2,2,2,2
5rgz,PRO_0000449623,2,2,2,2
5rh0,P0DTD1,2,2,2,2
5rh0,PRO_0000449623,2,2,2,2
5rh1,P0DTD1,2,2,2,2
5rh1,PRO_0000449623,2,2,2,2
5rh2,P0DTD1,2,2,2,2
5rh2,PRO_0000449623,2,2,2,2
5rh3,P0DTD1,2,2,2,2
5rh3,PRO_0000449623,2,2,2,2
5rh4,P0DTD1,2,2,2,2
5rh4,PRO_0000449623,2,2,2,2
5rh5,P0DTD1,2,2,2,2
5rh5,PRO_0000449623,2,2,2,2
5rh6,P0DTD1,2,2,2,2
5rh6,PRO_0000449623,2,2,2,2
5rh7,P0DTD1,2,2,2,2
5rh7,PRO_0000449623,2,2,2,2
5rh8,P0DTD1,2,2,2,2
5rh8,PRO_0000449623,2,2,2,2
5rh9,P0DTD1,2,2,2,2
5rh9,PRO_0000449623,2,2,2,2
5rha,P0DTD1,2,2,2,2
5rha,PRO_0000449623,2,2,2,2
5rhb,P0DTD1,2,2,2,2
5rhb,PRO_0000449623,2,2,2,2
5rhc,P0DTD1,2,2,2,2
5rhc,PRO_0000449623,2,2,2,2
5rhd,P0DTD1,2,2,2,2
5rhd,PRO_0000449623,2,2,2,2
5rhe,P0DTD1,2,2,2,2
5rhe,PRO_0000449623,2,2,2,2
5rhf,P0DTD1,2,2,2,2
5rhf,PRO_0000449623,2,2,2,2
5rl0,P0DTD1,2,2,2,2
5rl0,PRO_0000449623,2,2,2,2
5rl1,P0DTD1,2,2,2,2
5rl1,PRO_0000449623,2,2,2,2
5rl2,P0DTD1,2,2,2,2
5rl2,PRO_0000449623,2,2,2,2
5rl3,P0DTD1,2,2,2,2
5rl3,PRO_0000449623,2,2,2,2
5rl4,P0DTD1,2,2,2,2
5rl4,PRO_0000449623,2,2,2,2
5rl5,P0DTD1,2,2,2,2
5rl5,PRO_0000449623,2,2,2,2
5rl6,P0DTD1,7,7,7,7
5rl6,PRO_0000449630,7,7,7,7
5rl7,P0DTD1,7,7,7,7
5rl7,PRO_0000449630,7,7,7,7
5rl8,P0DTD1,7,7,7,7
5rl8,PRO_0000449630,7,7,7,7
5rl9,P0DTD1,7,7,7,7
5rl9,PRO_0000449630,7,7,7,7
5rlb,P0DTD1,7,7,7,7
5rlb,PRO_0000449630,7,7,7,7
5rlc,P0DTD1,7,7,7,7
5rlc,PRO_0000449630,7,7,7,7
5rld,P0DTD1,7,7,7,7
5rld,PRO_0000449630,7,7,7,7
5rle,P0DTD1,7,7,7,7
5rle,PRO_0000449630,7,7,7,7
5rlf,P0DTD1,7,7,7,7
5rlf,PRO_0000449630,7,7,7,7
5rlg,P0DTD1,7,7,7,7
5rlg,PRO_0000449630,7,7,7,7
5rlh,P0DTD1,7,7,7,7
5rlh,PRO_0000449630,7,7,7,7
5rli,P0DTD1,7,7,7,7
5rli,PRO_0000449630,7,7,7,7
5rlj,P0DTD1,7,7,7,7
5rlj,PRO_0000449630,7,7,7,7
5rlk,P0DTD1,5,5,5,5
5rlk,PRO_0000449630,5,5,5,5
5rll,P0DTD1,7,7,7,7
5rll,PRO_0000449630,7,7,7,7
5rlm,P0DTD1,7,7,7,7
5rlm,PRO_0000449630,7,7,7,7
5rln,P0DTD1,7,7,7,7
5rln,PRO_0000449630,7,7,7,7
5rlo,P0DTD1,7,7,7,7
5rlo,PRO_0000449630,7,7,7,7
5rlp,P0DTD1,7,7,7,7
5rlp,PRO_0000449630,7,7,7,7
5rlq,P0DTD1,7,7,7,7
5rlq,PRO_0000449630,7,7,7,7
5rlr,P0DTD1,7,7,7,7
5rlr,PRO_0000449630,7,7,7,7
5rls,P0DTD1,7,7,7,7
5rls,PRO_0000449630,7,7,7,7
5rlt,P0DTD1,7,7,7,7
5rlt,PRO_0000449630,7,7,7,7
5rlu,P0DTD1,7,7,7,7
5rlu,PRO_0000449630,7,7,7,7
5rlv,P0DTD1,7,7,7,7
5rlv,PRO_0000449630,7,7,7,7
5rlw,P0DTD1,7,7,7,7
5rlw,PRO_0000449630,7,7,7,7
5rly,P0DTD1,7,7,7,7
5rly,PRO_0000449630,7,7,7,7
5rlz,P0DTD1,7,7,7,7
5rlz,PRO_0000449630,7,7,7,7
5rm0,P0DTD1,7,7,7,7
5rm0,PRO_0000449630,7,7,7,7
5rm1,P0DTD1,7,7,7,7
5rm1,PRO_0000449630,7,7,7,7
5rm2,P0DTD1,7,7,7,7
5rm2,PRO_0000449630,7,7,7,7
5rm3,P0DTD1,7,7,7,7
5rm3,PRO_0000449630,7,7,7,7
5rm4,P0DTD1,7,7,7,7
5rm4,PRO_0000449630,7,7,7,7
5rm5,P0DTD1,7,7,7,7
5rm5,PRO_0000449630,7,7,7,7
5rm6,P0DTD1,7,7,7,7
5rm6,PRO_0000449630,7,7,7,7
5rm7,P0DTD1,7,7,7,7
5rm7,PRO_0000449630,7,7,7,7
5rm8,P0DTD1,7,7,7,7
5rm8,PRO_0000449630,7,7,7,7
5rm9,P0DTD1,7,7,7,7
5rm9,PRO_0000449630,7,7,7,7
5rma,P0DTD1,7,7,7,7
5rma,PRO_0000449630,7,7,7,7
5rmb,P0DTD1,7,7,7,7
5rmb,PRO_0000449630,7,7,7,7
5rmc,P0DTD1,7,7,7,7
5rmc,PRO_0000449630,7,7,7,7
5rmd,P0DTD1,7,7,7,7
5rmd,PRO_0000449630,7,7,7,7
5rme,P0DTD1,7,7,7,7
5rme,PRO_0000449630,7,7,7,7
5rmf,P0DTD1,7,7,7,7
5rmf,PRO_0000449630,7,7,7,7
5rmg,P0DTD1,7,7,7,7
5rmg,PRO_0000449630,7,7,7,7
5rmh,P0DTD1,7,7,7,7
5rmh,PRO_0000449630,7,7,7,7
5rmi,P0DTD1,7,7,7,7
5rmi,PRO_0000449630,7,7,7,7
5rmj,P0DTD1,7,7,7,7
5rmj,PRO_0000449630,7,7,7,7
5rmk,P0DTD1,7,7,7,7
5rmk,PRO_0000449630,7,7,7,7
5rml,P0DTD1,7,7,7,7
5rml,PRO_0000449630,7,7,7,7
5rmm,P0DTD1,7,7,7,7
5rmm,PRO_0000449630,7,7,7,7
5rob,P0DTD1,7,7,7,7
5rob,PRO_0000449630,7,7,7,7
5rs7,P0DTD1,1,1,1,1
5rs7,PRO_0000449621,1,1,1,1
5rs8,P0DTD1,1,1,1,1
5rs8,PRO_0000449621,1,1,1,1
5rs9,P0DTD1,1,1,1,1
5rs9,PRO_0000449621,1,1,1,1
5rsb,P0DTD1,1,1,1,1
5rsb,PRO_0000449621,1,1,1,1
5rsc,P0DTD1,1,1,1,1
5rsc,PRO_0000449621,1,1,1,1
5rsd,P0DTD1,1,1,1,1
5rsd,PRO_0000449621,1,1,1,1
5rse,P0DTD1,1,1,1,1
5rse,PRO_0000449621,1,1,1,1
5rsf,P0DTD1,1,1,1,1
5rsf,PRO_0000449621,1,1,1,1
5rsg,P0DTD1,1,1,1,1
5rsg,PRO_0000449621,1,1,1,1
5rsh,P0DTD1,1,1,1,1
5rsh,PRO_0000449621,1,1,1,1
5rsi,P0DTD1,1,1,1,1
5rsi,PRO_0000449621,1,1,1,1
5rsj,P0DTD1,1,1,1,1
5rsj,PRO_0000449621,1,1,1,1
5rsk,P0DTD1,1,1,1,1
5rsk,PRO_0000449621,1,1,1,1
5rsl,P0DTD1,1,1,1,1
5rsl,PRO_0000449621,1,1,1,1
5rsm,P0DTD1,1,1,1,1
5rsm,PRO_0000449621,1,1,1,1
5rsn,P0DTD1,1,1,1,1
5rsn,PRO_0000449621,1,1,1,1
5rso,P0DTD1,1,1,1,1
5rso,PRO_0000449621,1,1,1,1
5rsp,P0DTD1,1,1,1,1
5rsp,PRO_0000449621,1,1,1,1
5rsq,P0DTD1,1,1,1,1
5rsq,PRO_0000449621,1,1,1,1
5rsr,P0DTD1,1,1,1,1
5rsr,PRO_0000449621,1,1,1,1
5rss,P0DTD1,1,1,1,1
5rss,PRO_0000449621,1,1,1,1
5rst,P0DTD1,1,1,1,1
5rst,PRO_0000449621,1,1,1,1
5rsu,P0DTD1,1,1,1,1
5rsu,PRO_0000449621,1,1,1,1
5rsv,P0DTD1,1,1,1,1
5rsv,PRO_0000449621,1,1,1,1
5rsw,P0DTD1,1,1,1,1
5rsw,PRO_0000449621,1,1,1,1
5rsx,P0DTD1,1,1,1,1
5rsx,PRO_0000449621,1,1,1,1
5rsy,P0DTD1,1,1,1,1
5rsy,PRO_0000449621,1,1,1,1
5rsz,P0DTD1,1,1,1,1
5rsz,PRO_0000449621,1,1,1,1
5rt0,P0DTD1,1,1,1,1
5rt0,PRO_0000449621,1,1,1,1
5rt1,P0DTD1,1,1,1,1
5rt1,PRO_0000449621,1,1,1,1
5rt2,P0DTD1,1,1,1,1
5rt2,PRO_0000449621,1,1,1,1
5rt3,P0DTD1,1,1,1,1
5rt3,PRO_0000449621,1,1,1,1
5rt4,P0DTD1,1,1,1,1
5rt4,PRO_0000449621,1,1,1,1
5rt5,P0DTD1,1,1,1,1
5rt5,PRO_0000449621,1,1,1,1
5rt6,P0DTD1,1,1,1,1
5rt6,PRO_0000449621,1,1,1,1
5rt7,P0DTD1,1,1,1,1
5rt7,PRO_0000449621,1,1,1,1
5rt8,P0DTD1,1,1,1,1
5rt8,PRO_0000449621,1,1,1,1
5rt9,P0DTD1,1,1,1,1
5rt9,PRO_0000449621,1,1,1,1
5rta,P0DTD1,1,1,1,1
5rta,PRO_0000449621,1,1,1,1
5rtb,P0DTD1,1,1,1,1
5rtb,PRO_0000449621,1,1,1,1
5rtc,P0DTD1,1,1,1,1
5rtc,PRO_0000449621,1,1,1,1
5rtd,P0DTD1,1,1,1,1
5rtd,PRO_0000449621,1,1,1,1
5rte,P0DTD1,1,1,1,1
5rte,PRO_0000449621,1,1,1,1
5rtf,P0DTD1,1,1,1,1
5rtf,PRO_0000449621,1,1,1,1
5rtg,P0DTD1,1,1,1,1
5rtg,PRO_0000449621,1,1,1,1
5rth,P0DTD1,1,1,1,1
5rth,PRO_0000449621,1,1,1,1
5rti,P0DTD1,1,1,1,1
5rti,PRO_0000449621,1,1,1,1
5rtj,P0DTD1,1,1,1,1
5rtj,PRO_0000449621,1,1,1,1
5rtk,P0DTD1,1,1,1,1
5rtk,PRO_0000449621,1,1,1,1
5rtl,P0DTD1,1,1,1,1
5rtl,PRO_0000449621,1,1,1,1
5rtm,P0DTD1,1,1,1,1
5rtm,PRO_0000449621,1,1,1,1
5rtn,P0DTD1,1,1,1,1
5rtn,PRO_0000449621,1,1,1,1
5rto,P0DTD1,1,1,1,1
5rto,PRO_0000449621,1,1,1,1
5rtp,P0DTD1,1,1,1,1
5rtp,PRO_0000449621,1,1,1,1
5rtq,P0DTD1,1,1,1,1
5rtq,PRO_0000449621,1,1,1,1
5rtr,P0DTD1,1,1,1,1
5rtr,PRO_0000449621,1,1,1,1
5rts,P0DTD1,1,1,1,1
5rts,PRO_0000449621,1,1,1,1
5rtt,P0DTD1,1,1,1,1
5rtt,PRO_0000449621,1,1,1,1
5rtu,P0DTD1,1,1,1,1
5rtu,PRO_0000449621,1,1,1,1
5rtv,P0DTD1,1,1,1,1
5rtv,PRO_0000449621,1,1,1,1
5rtw,P0DTD1,1,1,1,1
5rtw,PRO_0000449621,1,1,1,1
5rtx,P0DTD1,1,1,1,1
5rtx,PRO_0000449621,1,1,1,1
5rty,P0DTD1,1,1,1,1
5rty,PRO_0000449621,1,1,1,1
5rtz,P0DTD1,1,1,1,1
5rtz,PRO_0000449621,1,1,1,1
5ru0,P0DTD1,1,1,1,1
5ru0,PRO_0000449621,1,1,1,1
5ru1,P0DTD1,1,1,1,1
5ru1,PRO_0000449621,1,1,1,1
5ru2,P0DTD1,1,1,1,1
5ru2,PRO_0000449621,1,1,1,1
5ru3,P0DTD1,1,1,1,1
5ru3,PRO_0000449621,1,1,1,1
5ru4,P0DTD1,1,1,1,1
5ru4,PRO_0000449621,1,1,1,1
5ru5,P0DTD1,1,1,1,1
5ru5,PRO_0000449621,1,1,1,1
5ru6,P0DTD1,1,1,1,1
5ru6,PRO_0000449621,1,1,1,1
5ru7,P0DTD1,1,1,1,1
5ru7,PRO_0000449621,1,1,1,1
5ru8,P0DTD1,1,1,1,1
5ru8,PRO_0000449621,1,1,1,1
5ru9,P0DTD1,1,1,1,1
5ru9,PRO_0000449621,1,1,1,1
5rua,P0DTD1,1,1,1,1
5rua,PRO_0000449621,1,1,1,1
5ruc,P0DTD1,1,1,1,1
5ruc,PRO_0000449621,1,1,1,1
5rud,P0DTD1,1,1,1,1
5rud,PRO_0000449621,1,1,1,1
5rue,P0DTD1,1,1,1,1
5rue,PRO_0000449621,1,1,1,1
5ruf,P0DTD1,1,1,1,1
5ruf,PRO_0000449621,1,1,1,1
5rug,P0DTD1,1,1,1,1
5rug,PRO_0000449621,1,1,1,1
5ruh,P0DTD1,1,1,1,1
5ruh,PRO_0000449621,1,1,1,1
5rui,P0DTD1,1,1,1,1
5rui,PRO_0000449621,1,1,1,1
5ruj,P0DTD1,1,1,1,1
5ruj,PRO_0000449621,1,1,1,1
5ruk,P0DTD1,1,1,1,1
5ruk,PRO_0000449621,1,1,1,1
5rul,P0DTD1,1,1,1,1
5rul,PRO_0000449621,1,1,1,1
5rum,P0DTD1,1,1,1,1
5rum,PRO_0000449621,1,1,1,1
5run,P0DTD1,1,1,1,1
5run,PRO_0000449621,1,1,1,1
5ruo,P0DTD1,1,1,1,1
5ruo,PRO_0000449621,1,1,1,1
5rup,P0DTD1,1,1,1,1
5rup,PRO_0000449621,1,1,1,1
5ruq,P0DTD1,1,1,1,1
5ruq,PRO_0000449621,1,1,1,1
5rur,P0DTD1,1,1,1,1
5rur,PRO_0000449621,1,1,1,1
5rus,P0DTD1,1,1,1,1
5rus,PRO_0000449621,1,1,1,1
5rut,P0DTD1,1,1,1,1
5rut,PRO_0000449621,1,1,1,1
5ruu,P0DTD1,1,1,1,1
5ruu,PRO_0000449621,1,1,1,1
5ruv,P0DTD1,1,1,1,1
5ruv,PRO_0000449621,1,1,1,1
5ruw,P0DTD1,1,1,1,1
5ruw,PRO_0000449621,1,1,1,1
5rux,P0DTD1,1,1,1,1
5rux,PRO_0000449621,1,1,1,1
5ruy,P0DTD1,1,1,1,1
5ruy,PRO_0000449621,1,1,1,1
5ruz,P0DTD1,1,1,1,1
5ruz,PRO_0000449621,1,1,1,1
5rv0,P0DTD1,1,1,1,1
5rv0,PRO_0000449621,1,1,1,1
5rv1,P0DTD1,1,1,1,1
5rv1,PRO_0000449621,1,1,1,1
5rv2,P0DTD1,1,1,1,1
5rv2,PRO_0000449621,1,1,1,1
5rv3,P0DTD1,1,1,1,1
5rv3,PRO_0000449621,1,1,1,1
5rv4,P0DTD1,1,1,1,1
5rv4,PRO_0000449621,1,1,1,1
5rv5,P0DTD1,1,1,1,1
5rv5,PRO_0000449621,1,1,1,1
5rv6,P0DTD1,1,1,1,1
5rv6,PRO_0000449621,1,1,1,1
5rv7,P0DTD1,1,1,1,1
5rv7,PRO_0000449621,1,1,1,1
5rv8,P0DTD1,1,1,1,1
5rv8,PRO_0000449621,1,1,1,1
5rv9,P0DTD1,1,1,1,1
5rv9,PRO_0000449621,1,1,1,1
5rva,P0DTD1,1,1,1,1
5rva,PRO_0000449621,1,1,1,1
5rvb,P0DTD1,1,1,1,1
5rvb,PRO_0000449621,1,1,1,1
5rvc,P0DTD1,1,1,1,1
5rvc,PRO_0000449621,1,1,1,1
5rvd,P0DTD1,1,1,1,1
5rvd,PRO_0000449621,1,1,1,1
5rve,P0DTD1,1,1,1,1
5rve,PRO_0000449621,1,1,1,1
5rvf,P0DTD1,1,1,1,1
5rvf,PRO_0000449621,1,1,1,1
5rvg,P0DTD1,1,1,1,1
5rvg,PRO_0000449621,1,1,1,1
5rvh,P0DTD1,1,1,1,1
5rvh,PRO_0000449621,1,1,1,1
5rvi,P0DTD1,1,1,1,1
5rvi,PRO_0000449621,1,1,1,1
5rvj,P0DTD1,2,2,2,2
5rvj,PRO_0000449621,2,2,2,2
5rvk,P0DTD1,2,2,2,2
5rvk,PRO_0000449621,2,2,2,2
5rvl,P0DTD1,2,2,2,2
5rvl,PRO_0000449621,2,2,2,2
5rvm,P0DTD1,1,1,1,1
5rvm,PRO_0000449621,1,1,1,1
5rvn,P0DTD1,2,2,2,2
5rvn,PRO_0000449621,2,2,2,2
5rvo,P0DTD1,2,2,2,2
5rvo,PRO_0000449621,2,2,2,2
5rvp,P0DTD1,2,2,2,2
5rvp,PRO_0000449621,2,2,2,2
5rvq,P0DTD1,2,2,2,2
