label,accession,type,start,end,notes
5rvq,PRO_0000449621,2,2,2,2
5rvr,P0DTD1,2,2,2,2
5rvr,PRO_0000449621,2,2,2,2
5rvs,P0DTD1,2,2,2,2
5rvs,PRO_0000449621,2,2,2,2
5rvt,P0DTD1,2,2,2,2
5rvt,PRO_0000449621,2,2,2,2
5rvu,P0DTD1,2,2,2,2
5rvu,PRO_0000449621,2,2,2,2
5rvv,P0DTD1,2,2,2,2
5rvv,PRO_0000449621,2,2,2,2
5s18,P0DTD1,1,1,1,1
5s18,PRO_0000449621,1,1,1,1
5s1a,P0DTD1,1,1,1,1
5s1a,PRO_0000449621,1,1,1,1
5s1c,P0DTD1,1,1,1,1
5s1c,PRO_0000449621,1,1,1,1
5s1e,P0DTD1,1,1,1,1
5s1e,PRO_0000449621,1,1,1,1
5s1g,P0DTD1,1,1,1,1
5s1g,PRO_0000449621,1,1,1,1
5s1i,P0DTD1,1,1,1,1
5s1i,PRO_0000449621,1,1,1,1
5s1k,P0DTD1,1,1,1,1
5s1k,PRO_0000449621,1,1,1,1
5s1m,P0DTD1,1,1,1,1
5s1m,PRO_0000449621,1,1,1,1
5s1o,P0DTD1,1,1,1,1
5s1o,PRO_0000449621,1,1,1,1
5s1q,P0DTD1,1,1,1,1
5s1q,PRO_0000449621,1,1,1,1
5s1s,P0DTD1,1,1,1,1
5s1s,PRO_0000449621,1,1,1,1
5s1u,P0DTD1,1,1,1,1
5s1u,PRO_0000449621,1,1,1,1
5s1w,P0DTD1,1,1,1,1
5s1w,PRO_0000449621,1,1,1,1
5s1y,P0DTD1,1,1,1,1
5s1y,PRO_0000449621,1,1,1,1
5s20,P0DTD1,1,1,1,1
5s20,PRO_0000449621,1,1,1,1
5s22,P0DTD1,1,1,1,1
5s22,PRO_0000449621,1,1,1,1
5s24,P0DTD1,1,1,1,1
5s24,PRO_0000449621,1,1,1,1
5s26,P0DTD1,1,1,1,1
5s26,PRO_0000449621,1,1,1,1
5s27,P0DTD1,1,1,1,1
5s27,PRO_0000449621,1,1,1,1
5s28,P0DTD1,1,1,1,1
5s28,PRO_0000449621,1,1,1,1
5s29,P0DTD1,1,1,1,1
5s29,PRO_0000449621,1,1,1,1
5s2a,P0DTD1,1,1,1,1
5s2a,PRO_0000449621,1,1,1,1
5s2b,P0DTD1,1,1,1,1
5s2b,PRO_0000449621,1,1,1,1
5s2c,P0DTD1,1,1,1,1
5s2c,PRO_0000449621,1,1,1,1
5s2d,P0DTD1,1,1,1,1
5s2d,PRO_0000449621,1,1,1,1
5s2e,P0DTD1,1,1,1,1
5s2e,PRO_0000449621,1,1,1,1
5s2f,P0DTD1,1,1,1,1
5s2f,PRO_0000449621,1,1,1,1
5s2g,P0DTD1,1,1,1,1
5s2g,PRO_0000449621,1,1,1,1
5s2h,P0DTD1,1,1,1,1
5s2h,PRO_0000449621,1,1,1,1
5s2i,P0DTD1,1,1,1,1
5s2i,PRO_0000449621,1,1,1,1
5s2j,P0DTD1,1,1,1,1
5s2j,PRO_0000449621,1,1,1,1
5s2k,P0DTD1,1,1,1,1
5s2k,PRO_0000449621,1,1,1,1
5s2l,P0DTD1,1,1,1,1
5s2l,PRO_0000449621,1,1,1,1
5s2m,P0DTD1,1,1,1,1
5s2m,PRO_0000449621,1,1,1,1
5s2n,P0DTD1,1,1,1,1
5s2n,PRO_0000449621,1,1,1,1
5s2o,P0DTD1,1,1,1,1
5s2o,PRO_0000449621,1,1,1,1
5s2p,P0DTD1,1,1,1,1
5s2p,PRO_0000449621,1,1,1,1
5s2q,P0DTD1,1,1,1,1
5s2q,PRO_0000449621,1,1,1,1
5s2r,P0DTD1,1,1,1,1
5s2r,PRO_0000449621,1,1,1,1
5s2s,P0DTD1,1,1,1,1
5s2s,PRO_0000449621,1,1,1,1
5s2t,P0DTD1,1,1,1,1
5s2t,PRO_0000449621,1,1,1,1
5s2u,P0DTD1,1,1,1,1
5s2u,PRO_0000449621,1,1,1,1
5s2v,P0DTD1,1,1,1,1
5s2v,PRO_0000449621,1,1,1,1
5s2w,P0DTD1,1,1,1,1
5s2w,PRO_0000449621,1,1,1,1
5s2x,P0DTD1,1,1,1,1
5s2x,PRO_0000449621,1,1,1,1
5s2y,P0DTD1,1,1,1,1
5s2y,PRO_0000449621,1,1,1,1
5s2z,P0DTD1,1,1,1,1
5s2z,PRO_0000449621,1,1,1,1
5s30,P0DTD1,1,1,1,1
5s30,PRO_0000449621,1,1,1,1
5s31,P0DTD1,1,1,1,1
5s31,PRO_0000449621,1,1,1,1
5s32,P0DTD1,1,1,1,1
5s32,PRO_0000449621,1,1,1,1
5s33,P0DTD1,1,1,1,1
5s33,PRO_0000449621,1,1,1,1
5s34,P0DTD1,1,1,1,1
5s34,PRO_0000449621,1,1,1,1
5s35,P0DTD1,1,1,1,1
5s35,PRO_0000449621,1,1,1,1
5s36,P0DTD1,1,1,1,1
5s36,PRO_0000449621,1,1,1,1
5s37,P0DTD1,1,1,1,1
5s37,PRO_0000449621,1,1,1,1
5s38,P0DTD1,1,1,1,1
5s38,PRO_0000449621,1,1,1,1
5s39,P0DTD1,1,1,1,1
5s39,PRO_0000449621,1,1,1,1
5s3a,P0DTD1,1,1,1,1
5s3a,PRO_0000449621,1,1,1,1
5s3b,P0DTD1,1,1,1,1
5s3b,PRO_0000449621,1,1,1,1
5s3c,P0DTD1,1,1,1,1
5s3c,PRO_0000449621,1,1,1,1
5s3d,P0DTD1,1,1,1,1
5s3d,PRO_0000449621,1,1,1,1
5s3e,P0DTD1,1,1,1,1
5s3e,PRO_0000449621,1,1,1,1
5s3f,P0DTD1,1,1,1,1
5s3f,PRO_0000449621,1,1,1,1
5s3g,P0DTD1,1,1,1,1
5s3g,PRO_0000449621,1,1,1,1
5s3h,P0DTD1,1,1,1,1
5s3h,PRO_0000449621,1,1,1,1
5s3i,P0DTD1,1,1,1,1
5s3i,PRO_0000449621,1,1,1,1
5s3j,P0DTD1,1,1,1,1
5s3j,PRO_0000449621,1,1,1,1
5s3k,P0DTD1,1,1,1,1
5s3k,PRO_0000449621,1,1,1,1
5s3l,P0DTD1,1,1,1,1
5s3l,PRO_0000449621,1,1,1,1
5s3m,P0DTD1,1,1,1,1
5s3m,PRO_0000449621,1,1,1,1
5s3n,P0DTD1,1,1,1,1
5s3n,PRO_0000449621,1,1,1,1
5s3o,P0DTD1,1,1,1,1
5s3o,PRO_0000449621,1,1,1,1
5s3p,P0DTD1,1,1,1,1
5s3p,PRO_0000449621,1,1,1,1
5s3q,P0DTD1,1,1,1,1
5s3q,PRO_0000449621,1,1,1,1
5s3r,P0DTD1,1,1,1,1
5s3r,PRO_0000449621,1,1,1,1
5s3s,P0DTD1,1,1,1,1
5s3s,PRO_0000449621,1,1,1,1
5s3t,P0DTD1,1,1,1,1
5s3t,PRO_0000449621,1,1,1,1
5s3u,P0DTD1,1,1,1,1
5s3u,PRO_0000449621,1,1,1,1
5s3v,P0DTD1,1,1,1,1
5s3v,PRO_0000449621,1,1,1,1
5s3w,P0DTD1,1,1,1,1
5s3w,PRO_0000449621,1,1,1,1
5s3x,P0DTD1,1,1,1,1
5s3x,PRO_0000449621,1,1,1,1
5s3y,P0DTD1,1,1,1,1
5s3y,PRO_0000449621,1,1,1,1
5s3z,P0DTD1,1,1,1,1
5s3z,PRO_0000449621,1,1,1,1
5s40,P0DTD1,1,1,1,1
5s40,PRO_0000449621,1,1,1,1
5s41,P0DTD1,1,1,1,1
5s41,PRO_0000449621,1,1,1,1
5s42,P0DTD1,1,1,1,1
5s42,PRO_0000449621,1,1,1,1
5s43,P0DTD1,1,1,1,1
5s43,PRO_0000449621,1,1,1,1
5s44,P0DTD1,1,1,1,1
5s44,PRO_0000449621,1,1,1,1
5s45,P0DTD1,1,1,1,1
5s45,PRO_0000449621,1,1,1,1
5s46,P0DTD1,1,1,1,1
5s46,PRO_0000449621,1,1,1,1
5s47,P0DTD1,1,1,1,1
5s47,PRO_0000449621,1,1,1,1
5s48,P0DTD1,1,1,1,1
5s48,PRO_0000449621,1,1,1,1
5s49,P0DTD1,1,1,1,1
5s49,PRO_0000449621,1,1,1,1
5s4a,P0DTD1,1,1,1,1
5s4a,PRO_0000449621,1,1,1,1
5s4b,P0DTD1,1,1,1,1
5s4b,PRO_0000449621,1,1,1,1
5s4c,P0DTD1,1,1,1,1
5s4c,PRO_0000449621,1,1,1,1
5s4d,P0DTD1,1,1,1,1
5s4d,PRO_0000449621,1,1,1,1
5s4e,P0DTD1,1,1,1,1
5s4e,PRO_0000449621,1,1,1,1
5s4f,P0DTD1,1,1,1,1
5s4f,PRO_0000449621,1,1,1,1
5s4g,P0DTD1,1,1,1,1
5s4g,PRO_0000449621,1,1,1,1
5s4h,P0DTD1,1,1,1,1
5s4h,PRO_0000449621,1,1,1,1
5s4i,P0DTD1,1,1,1,1
5s4i,PRO_0000449621,1,1,1,1
5s4j,P0DTD1,1,1,1,1
5s4j,PRO_0000449621,1,1,1,1
5s4k,P0DTD1,1,1,1,1
5s4k,PRO_0000449621,1,1,1,1
5s6x,P0DTD1,1,1,1,1
5s6x,PRO_0000449632,1,1,1,1
5s6y,P0DTD1,1,1,1,1
5s6y,PRO_0000449632,1,1,1,1
5s6z,P0DTD1,1,1,1,1
5s6z,PRO_0000449632,1,1,1,1
5s70,P0DTD1,1,1,1,1
5s70,PRO_0000449632,1,1,1,1
5s71,P0DTD1,1,1,1,1
5s71,PRO_0000449632,1,1,1,1
5s72,P0DTD1,1,1,1,1
5s72,PRO_0000449632,1,1,1,1
5s73,P0DTD1,1,1,1,1
5s73,PRO_0000449621,1,1,1,1
5s74,P0DTD1,1,1,1,1
5s74,PRO_0000449621,1,1,1,1
5sa4,P0DTD1,1,1,1,1
5sa4,PRO_0000449632,1,1,1,1
5sa5,P0DTD1,1,1,1,1
5sa5,PRO_0000449632,1,1,1,1
5sa6,P0DTD1,1,1,1,1
5sa6,PRO_0000449632,1,1,1,1
5sa7,P0DTD1,1,1,1,1
5sa7,PRO_0000449632,1,1,1,1
5sa8,P0DTD1,1,1,1,1
5sa8,PRO_0000449632,1,1,1,1
5sa9,P0DTD1,1,1,1,1
5sa9,PRO_0000449632,1,1,1,1
5saa,P0DTD1,1,1,1,1
5saa,PRO_0000449632,1,1,1,1
5sab,P0DTD1,1,1,1,1
5sab,PRO_0000449632,1,1,1,1
5sac,P0DTD1,1,1,1,1
5sac,PRO_0000449632,1,1,1,1
5sad,P0DTD1,1,1,1,1
5sad,PRO_0000449632,1,1,1,1
5sae,P0DTD1,1,1,1,1
5sae,PRO_0000449632,1,1,1,1
5saf,P0DTD1,1,1,1,1
5saf,PRO_0000449632,1,1,1,1
5sag,P0DTD1,1,1,1,1
5sag,PRO_0000449632,1,1,1,1
5sah,P0DTD1,1,1,1,1
5sah,PRO_0000449632,1,1,1,1
5sai,P0DTD1,1,1,1,1
5sai,PRO_0000449632,1,1,1,1
6lu7,P0DTD1,1,1,1,1
6lu7,PRO_0000449623,1,1,1,1
6lvn,PRO_0000449649,2,2,2,2
6lxt,PRO_0000449649,6,6,6,6
6lze,P0DTD1,1,1,1,1
6lze,PRO_0000449623,1,1,1,1
6m03,P0DTD1,1,1,1,1
6m03,PRO_0000449623,1,1,1,1
6m0k,P0DTD1,1,1,1,1
6m0k,PRO_0000449623,1,1,1,1
6m1v,PRO_0000449649,4,4,4,4
6m2n,P0DTD1,1,1,1,1
6m2n,PRO_0000449623,1,1,1,1
6m2q,P0DTD1,2,2,2,2
6m2q,PRO_0000449623,2,2,2,2
6m3m,P0DTC9,5,5,5,5
6m5i,P0DTD1,5,5,5,5
6m5i,PRO_0000449625,2,2,2,2
6m5i,PRO_0000449626,3,3,3,3
6m71,P0DTD1,18,18,18,18
6m71,PRO_0000449625,3,3,3,3
6m71,PRO_0000449626,5,5,5,5
6m71,PRO_0000449629,10,10,10,10
6vsb,PRO_0000449649,3,3,3,3
6vww,P0DTD1,1,1,1,1
6vww,PRO_0000449632,1,1,1,1
6vxs,P0DTD1,3,3,3,3
6vxs,PRO_0000449621,3,3,3,3
6vxx,PRO_0000449649,3,3,3,3
6vyb,PRO_0000449649,3,3,3,3
6vyo,P0DTC9,2,2,2,2
6w01,P0DTD1,2,2,2,2
6w01,PRO_0000449632,2,2,2,2
6w02,P0DTD1,3,3,3,3
6w02,PRO_0000449621,3,3,3,3
6w37,P0DTC7,2,2,2,2
6w4b,P0DTD1,1,1,1,1
6w4b,PRO_0000449627,1,1,1,1
6w4h,P0DTD1,4,4,4,4
6w4h,PRO_0000449628,3,3,3,3
6w4h,PRO_0000449633,1,1,1,1
6w61,P0DTD1,6,6,6,6
6w61,PRO_0000449628,2,2,2,2
6w63,P0DTD1,2,2,2,2
6w63,PRO_0000449623,2,2,2,2
6w6y,P0DTD1,2,2,2,2
6w6y,PRO_0000449621,2,2,2,2
6w75,P0DTD1,4,4,4,4
6w75,PRO_0000449628,2,2,2,2
6w75,PRO_0000449633,2,2,2,2
6w9c,P0DTD1,4,4,4,4
6w9c,PRO_0000449621,4,4,4,4
6w9q,P0DTD1,1,1,1,1
6w9q,PRO_0000449627,1,1,1,1
6wc1,P0DTD1,2,2,2,2
6wc1,PRO_0000449627,2,2,2,2
6wcf,P0DTD1,3,3,3,3
6wcf,PRO_0000449621,3,3,3,3
6wen,P0DTD1,2,2,2,2
6wen,PRO_0000449621,2,2,2,2
6wey,P0DTD1,1,1,1,1
6wey,PRO_0000449621,1,1,1,1
6wiq,P0DTD1,4,4,4,4
6wiq,PRO_0000449625,2,2,2,2
6wiq,PRO_0000449626,2,2,2,2
6wji,P0DTC9,1,1,1,1
6wjt,P0DTD1,4,4,4,4
6wjt,PRO_0000449628,2,2,2,2
6wjt,PRO_0000449633,2,2,2,2
6wkp,P0DTC9,4,4,4,4
6wkq,P0DTD1,4,4,4,4
6wkq,PRO_0000449628,2,2,2,2
6wkq,PRO_0000449633,2,2,2,2
6wks,P0DTD1,4,4,4,4
6wks,PRO_0000449628,3,3,3,3
6wks,PRO_0000449633,1,1,1,1
6wlc,P0DTD1,1,1,1,1
6wlc,PRO_0000449632,1,1,1,1
6wnp,P0DTD1,1,1,1,1
6wnp,PRO_0000449623,1,1,1,1
6woj,P0DTD1,3,3,3,3
6woj,PRO_0000449621,3,3,3,3
6wps,PRO_0000449649,3,3,3,3
6wpt,PRO_0000449649,3,3,3,3
6wq3,P0DTD1,6,6,6,6
6wq3,PRO_0000449628,5,5,5,5
6wq3,PRO_0000449633,1,1,1,1
6wqd,P0DTD1,4,4,4,4
6wqd,PRO_0000449625,2,2,2,2
6wqd,PRO_0000449626,2,2,2,2
6wqf,P0DTD1,1,1,1,1
6wqf,PRO_0000449623,1,1,1,1
6wrh,P0DTD1,2,2,2,2
6wrh,PRO_0000449621,1,1,1,1
6wrz,P0DTD1,6,6,6,6
6wrz,PRO_0000449628,5,5,5,5
6wrz,PRO_0000449633,1,1,1,1
6wtc,P0DTD1,5,5,5,5
6wtc,PRO_0000449625,2,2,2,2
6wtc,PRO_0000449626,3,3,3,3
6wtj,P0DTD1,1,1,1,1
6wtj,PRO_0000449623,1,1,1,1
6wtk,P0DTD1,1,1,1,1
6wtk,PRO_0000449623,1,1,1,1
6wtm,P0DTD1,1,1,1,1
6wtm,PRO_0000449623,1,1,1,1
6wtt,P0DTD1,2,2,2,2
6wtt,PRO_0000449623,2,2,2,2
6wuu,P0DTD1,2,2,2,2
6wuu,PRO_0000449621,1,1,1,1
6wvn,P0DTD1,4,4,4,4
6wvn,PRO_0000449628,3,3,3,3
6wvn,PRO_0000449633,1,1,1,1
6wx4,P0DTD1,3,3,3,3
6wx4,PRO_0000449621,2,2,2,2
6wxc,P0DTD1,1,1,1,1
6wxc,PRO_0000449632,1,1,1,1
6wxd,P0DTD1,1,1,1,1
6wxd,PRO_0000449627,1,1,1,1
6wzo,P0DTC9,2,2,2,2
6wzq,P0DTC9,2,2,2,2
6wzu,P0DTD1,1,1,1,1
6wzu,PRO_0000449621,1,1,1,1
6x1b,P0DTD1,1,1,1,1
6x1b,PRO_0000449632,1,1,1,1
6x29,PRO_0000449649,3,3,3,3
6x2a,PRO_0000449649,3,3,3,3
6x2b,PRO_0000449649,3,3,3,3
6x2c,PRO_0000449649,3,3,3,3
6x4i,P0DTD1,1,1,1,1
6x4i,PRO_0000449632,1,1,1,1
6x6p,PRO_0000449649,3,3,3,3
6x79,PRO_0000449649,3,3,3,3
6xa4,P0DTD1,3,3,3,3
6xa4,PRO_0000449623,3,3,3,3
6xa9,P0DTD1,3,3,3,3
6xa9,PRO_0000449621,3,3,3,3
6xaa,P0DTD1,3,3,3,3
6xaa,PRO_0000449621,3,3,3,3
6xb0,P0DTD1,2,2,2,2
6xb0,PRO_0000449623,2,2,2,2
6xb1,P0DTD1,2,2,2,2
6xb1,PRO_0000449623,2,2,2,2
6xb2,P0DTD1,1,1,1,1
6xb2,PRO_0000449623,1,1,1,1
6xbg,P0DTD1,3,3,3,3
6xbg,PRO_0000449623,3,3,3,3
6xbh,P0DTD1,3,3,3,3
6xbh,PRO_0000449623,3,3,3,3
6xbi,P0DTD1,1,1,1,1
6xbi,PRO_0000449623,1,1,1,1
6xch,P0DTD1,1,1,1,1
6xch,PRO_0000449623,1,1,1,1
6xcm,PRO_0000449649,3,3,3,3
6xcn,PRO_0000449649,3,3,3,3
6xdc,P0DTC3,5,5,5,5
6xdh,P0DTD1,1,1,1,1
6xdh,PRO_0000449632,1,1,1,1
6xey,PRO_0000449649,3,3,3,3
6xez,P0DTD1,10,10,10,10
6xez,PRO_0000449625,2,2,2,2
6xez,PRO_0000449626,2,2,2,2
6xez,PRO_0000449629,3,3,3,3
6xez,PRO_0000449630,2,2,2,2
6xf5,PRO_0000449649,3,3,3,3
6xf6,PRO_0000449649,3,3,3,3
6xfn,P0DTD1,3,3,3,3
6xfn,PRO_0000449623,3,3,3,3
6xg3,P0DTD1,4,4,4,4
6xg3,PRO_0000449621,3,3,3,3
6xhm,P0DTD1,2,2,2,2
6xhm,PRO_0000449623,2,2,2,2
6xhu,P0DTD1,1,1,1,1
6xhu,PRO_0000449623,1,1,1,1
6xip,P0DTD1,5,5,5,5
6xip,PRO_0000449625,2,2,2,2
6xip,PRO_0000449626,3,3,3,3
6xkf,P0DTD1,2,2,2,2
6xkf,PRO_0000449623,2,2,2,2
6xkh,P0DTD1,2,2,2,2
6xkh,PRO_0000449623,2,2,2,2
6xkl,PRO_0000449649,3,3,3,3
6xkm,P0DTD1,4,4,4,4
6xkm,PRO_0000449628,3,3,3,3
6xkm,PRO_0000449633,1,1,1,1
6xlu,PRO_0000449649,1,1,1,1
6xm0,PRO_0000449649,1,1,1,1
6xm3,PRO_0000449649,1,1,1,1
6xm4,PRO_0000449649,1,1,1,1
6xm5,PRO_0000449649,1,1,1,1
6xmk,P0DTD1,2,2,2,2
6xmk,PRO_0000449623,2,2,2,2
6xoa,P0DTD1,2,2,2,2
6xoa,PRO_0000449623,1,1,1,1
6xqb,P0DTD1,20,20,20,20
6xqb,PRO_0000449625,2,2,2,2
6xqb,PRO_0000449626,2,2,2,2
6xqb,PRO_0000449629,12,12,12,12
6xqs,P0DTD1,1,1,1,1
6xqs,PRO_0000449623,1,1,1,1
6xqt,P0DTD1,1,1,1,1
6xqt,PRO_0000449623,1,1,1,1
6xqu,P0DTD1,1,1,1,1
6xqu,PRO_0000449623,1,1,1,1
6xr3,P0DTD1,2,2,2,2
6xr3,PRO_0000449623,2,2,2,2
6xr8,PRO_0000449649,1,1,1,1
6xra,PRO_0000449649,4,4,4,4
6xs6,PRO_0000449649,3,3,3,3
6y2e,P0DTD1,1,1,1,1
6y2e,PRO_0000449623,1,1,1,1
6y2f,P0DTD1,4,4,4,4
6y2f,PRO_0000449623,4,4,4,4
6y2g,P0DTD1,2,2,2,2
6y2g,PRO_0000449623,2,2,2,2
6y84,P0DTD1,2,2,2,2
6y84,PRO_0000449623,2,2,2,2
6yb7,P0DTD1,1,1,1,1
6yb7,PRO_0000449623,1,1,1,1
6yhu,P0DTD1,2,2,2,2
6yhu,PRO_0000449625,1,1,1,1
6yhu,PRO_0000449626,1,1,1,1
6yi3,P0DTC9,1,1,1,1
6ynq,P0DTD1,1,1,1,1
6ynq,PRO_0000449623,1,1,1,1
6yun,P0DTC9,1,1,1,1
6yva,P0DTD1,7,7,7,7
6yva,PRO_0000449621,6,6,6,6
6yvf,P0DTD1,1,1,1,1
6yvf,PRO_0000449623,1,1,1,1
6ywk,P0DTD1,1,1,1,1
6ywk,PRO_0000449621,1,1,1,1
6ywl,P0DTD1,1,1,1,1
6ywl,PRO_0000449621,1,1,1,1
6ywm,P0DTD1,1,1,1,1
6ywm,PRO_0000449621,1,1,1,1
6yyt,P0DTD1,12,12,12,12
6yyt,PRO_0000449625,2,2,2,2
6yyt,PRO_0000449626,3,3,3,3
6yyt,PRO_0000449629,7,7,7,7
6yz1,P0DTD1,7,7,7,7
6yz1,PRO_0000449628,3,3,3,3
6yz1,PRO_0000449632,1,1,1,1
6yz1,PRO_0000449633,2,2,2,2
6z2e,P0DTD1,1,1,1,1
6z2e,PRO_0000449623,1,1,1,1
6z43,PRO_0000449649,3,3,3,3
6z4u,P0DTD2,3,3,3,3
6z5t,P0DTD1,1,1,1,1
6z5t,PRO_0000449621,1,1,1,1
6z6i,P0DTD1,1,1,1,1
6z6i,PRO_0000449621,1,1,1,1
6z72,P0DTD1,1,1,1,1
6z72,PRO_0000449621,1,1,1,1
6z97,PRO_0000449649,3,3,3,3
6zb4,PRO_0000449649,3,3,3,3
6zb5,PRO_0000449649,7,7,7,7
6zco,P0DTC9,1,1,1,1
6zct,P0DTD1,1,1,1,1
6zct,PRO_0000449628,1,1,1,1
6zdh,PRO_0000449649,3,3,3,3
6zge,PRO_0000449649,3,3,3,3
6zgg,PRO_0000449649,5,5,5,5
6zgh,PRO_0000449649,5,5,5,5
6zgi,PRO_0000449649,3,3,3,3
6zhd,PRO_0000449649,3,3,3,3
6zlw,P0DTD1,2,2,2,2
6zlw,PRO_0000449619,2,2,2,2
6zm7,P0DTD1,2,2,2,2
6zm7,PRO_0000449619,2,2,2,2
6zme,P0DTD1,2,2,2,2
6zme,PRO_0000449619,2,2,2,2
6zmi,P0DTD1,2,2,2,2
6zmi,PRO_0000449619,2,2,2,2
6zmo,P0DTD1,2,2,2,2
6zmo,PRO_0000449619,2,2,2,2
6zmt,P0DTD1,2,2,2,2
6zmt,PRO_0000449619,2,2,2,2
6zn5,P0DTD1,2,2,2,2
6zn5,PRO_0000449619,2,2,2,2
6zoj,P0DTD1,2,2,2,2
6zoj,PRO_0000449619,2,2,2,2
6zok,P0DTD1,2,2,2,2
6zok,PRO_0000449619,2,2,2,2
6zon,P0DTD1,2,2,2,2
6zon,PRO_0000449619,2,2,2,2
6zow,PRO_0000449649,3,3,3,3
6zox,PRO_0000449649,3,3,3,3
6zoy,PRO_0000449649,3,3,3,3
6zoz,PRO_0000449649,1,1,1,1
6zp0,PRO_0000449649,3,3,3,3
6zp1,PRO_0000449649,3,3,3,3
6zp2,PRO_0000449649,1,1,1,1
6zp4,P0DTD1,2,2,2,2
6zp4,PRO_0000449619,2,2,2,2
6zp5,PRO_0000449649,3,3,3,3
6zp7,PRO_0000449649,3,3,3,3
6zpe,P0DTD1,2,2,2,2
6zpe,PRO_0000449628,2,2,2,2
6zrt,P0DTD1,2,2,2,2
6zrt,PRO_0000449623,2,2,2,2
6zru,P0DTD1,2,2,2,2
6zru,PRO_0000449623,2,2,2,2
6zsl,P0DTD1,7,7,7,7
6zsl,PRO_0000449630,7,7,7,7
6zwv,PRO_0000449649,3,3,3,3
6zxn,PRO_0000449649,3,3,3,3
7a1u,P0DTD1,2,2,2,2
7a1u,PRO_0000449623,2,2,2,2
7a25,PRO_0000449649,2,2,2,2
7a29,PRO_0000449649,3,3,3,3
7a4n,PRO_0000449649,3,3,3,3
7a93,PRO_0000449649,5,5,5,5
7a94,PRO_0000449649,5,5,5,5
7a95,PRO_0000449649,5,5,5,5
7a96,PRO_0000449649,5,5,5,5
7a97,PRO_0000449649,5,5,5,5
7a98,PRO_0000449649,5,5,5,5
7aap,P0DTD1,11,11,11,11
7aap,PRO_0000449625,3,3,3,3
7aap,PRO_0000449626,3,3,3,3
7aap,PRO_0000449629,5,5,5,5
7abu,P0DTD1,1,1,1,1
7abu,PRO_0000449623,1,1,1,1
7acs,P0DTC9,1,1,1,1
7act,P0DTC9,1,1,1,1
